poll_utc,feed_utc,pass_id,node,target_utc,dt_sec,station,dish,activity,azimuth_deg,elevation_deg,wind_kmh,up_active_bands,up_x_power_kw,up_spacecraft,down_active_bands
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Goldstone,DSS23,Engineering DEMO,228,62,20,X,0.2,ACE,S
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",178,64,20,S,,SOHO,S
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,22,0,,,,X
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",25,28,0,S,,STA,X
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",33,24,0,X,5,MRO,X
2026-08-02T20:43:37Z,2026-08-02T20:43:36+00:00,135A,A,2026-08-02T20:37:32Z,365,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",32,24,0,X,18,M01O,X
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",224,68,23,X,18,JNO,X
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",262,43,25,X,18,SPP,Ka
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Goldstone,DSS23,Engineering DEMO,229,62,23,X,0.2,ACE,S
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",179,64,23,S,,SOHO,S
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,22,0,,,,X
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",24,28,0,X,9.9,STA,X
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",32,24,0,X,5,MRO,X
2026-08-02T20:44:38Z,2026-08-02T20:44:31+00:00,135A,A,2026-08-02T20:37:32Z,425,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",32,24,0,X,18,M01O,X
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",225,68,16,X,18,JNO,X
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",262,43,17,X,18,SPP,Ka
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Goldstone,DSS23,Engineering DEMO,229,62,17,S,,ACE,S
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",179,64,17,S,,SOHO,S
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,22,0,,,,X
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",24,29,0,,,,
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",32,24,0,X,5,MRO,X
2026-08-02T20:45:38Z,2026-08-02T20:45:36+00:00,135A,A,2026-08-02T20:37:32Z,486,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",32,24,0,S,,M01O,X
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Goldstone,DSS26,"Spacecraft Telemetry, Tracking, and Command",225,68,35,X,18,JNO,X
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",262,43,35,X,18,SPP,Ka
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Goldstone,DSS23,Engineering DEMO,229,61,36,S,,ACE,S
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",180,64,35,S,,SOHO,S
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,22,0,,,,X
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",0,76,0,,,,
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",32,24,0,X,5,MRO,X
2026-08-02T20:46:38Z,2026-08-02T20:46:36+00:00,135A,A,2026-08-02T20:37:32Z,546,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",32,24,0,S,,M01O,X
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",189,21,12,S,,MMS2,S
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Goldstone,DSS23,Engineering DEMO,309,21,12,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,12,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Canberra,DSS36,DSN Very Long Baseline Interferometry,222,50,0,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Canberra,DSS35,DSN Very Long Baseline Interferometry,222,50,0,,,,
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",296,61,0,X,18,EURC,X
2026-08-03T10:08:38Z,2026-08-03T10:08:33+00:00,046D,D,2026-08-03T10:18:38Z,-600,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",8,42,0,,,,X
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",189,21,11,S,,MMS2,S
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Goldstone,DSS23,Engineering DEMO,309,20,11,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,11,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Canberra,DSS36,DSN Very Long Baseline Interferometry,222,50,0,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Canberra,DSS35,DSN Very Long Baseline Interferometry,222,50,0,,,,
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",296,61,0,X,18,EURC,X
2026-08-03T10:09:39Z,2026-08-03T10:09:38+00:00,046D,D,2026-08-03T10:18:38Z,-540,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",7,42,0,,,,X
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",189,21,13,S,,MMS2,S
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Goldstone,DSS23,Engineering DEMO,309,20,12,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,8,12,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Canberra,DSS36,DSN Very Long Baseline Interferometry,241,55,0,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Canberra,DSS35,DSN Very Long Baseline Interferometry,241,55,0,,,,
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",296,61,0,X,18,EURC,X
2026-08-03T10:10:39Z,2026-08-03T10:10:38+00:00,046D,D,2026-08-03T10:18:38Z,-479,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",7,42,0,,,,X
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",190,21,8,S,,MMS2,S
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Goldstone,DSS23,Engineering DEMO,309,20,6,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",67,9,8,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Canberra,DSS36,DSN Very Long Baseline Interferometry,241,55,0,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Canberra,DSS35,DSN Very Long Baseline Interferometry,241,55,0,,,,
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",296,61,0,X,18,EURC,X
2026-08-03T10:11:40Z,2026-08-03T10:11:33+00:00,046D,D,2026-08-03T10:18:38Z,-419,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",7,42,0,,,,X
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",190,21,10,S,,MMS2,S
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Goldstone,DSS23,Engineering DEMO,310,20,10,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,10,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Canberra,DSS36,DSN Very Long Baseline Interferometry,245,61,0,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Canberra,DSS35,DSN Very Long Baseline Interferometry,245,61,0,,,,
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",295,60,0,X,18,EURC,X
2026-08-03T10:12:40Z,2026-08-03T10:12:38+00:00,046D,D,2026-08-03T10:18:38Z,-359,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",6,42,0,,,,X
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",190,21,14,S,,MMS2,S
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Goldstone,DSS23,Engineering DEMO,310,20,15,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,14,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Canberra,DSS36,DSN Very Long Baseline Interferometry,245,61,0,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Canberra,DSS35,DSN Very Long Baseline Interferometry,245,61,0,,,,
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",295,60,0,X,18,EURC,X
2026-08-03T10:13:40Z,2026-08-03T10:13:38+00:00,046D,D,2026-08-03T10:18:38Z,-298,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",6,42,0,,,,X
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",190,21,7,S,,MMS2,S
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Goldstone,DSS23,Engineering DEMO,310,20,7,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,7,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Canberra,DSS36,DSN Very Long Baseline Interferometry,245,60,0,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Canberra,DSS35,DSN Very Long Baseline Interferometry,245,60,0,,,,
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",295,60,0,X,18,EURC,X
2026-08-03T10:14:41Z,2026-08-03T10:14:38+00:00,046D,D,2026-08-03T10:18:38Z,-238,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",6,42,0,,,,X
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Goldstone,DSS26,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",191,21,7,S,,MMS2,S
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Goldstone,DSS23,Engineering DEMO,310,19,7,S,,CHDR,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",68,9,7,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-03T10:15:41Z,2026-08-03T10:15:38+00:00,046D,D,2026-08-03T10:18:38Z,-178,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
